minutes,mp,nineties,gls,ast,ga,gls_p90_raw,ast_p90_raw,ga_p90_raw,player,team,pos,age,nation,league,season,sh,sot,int,tklw,crs,fls,fld,source
2593.0,37,28.81,1,2,3,,,,Lamine Núñez 55,Eldense,DF,29,ARG,Segunda,2223,10,3,60,58,28,32,24,demo
1110.0,16,12.33,4,4,8,,,,Fermín González 60,Eldense,FW,28,MAR,Segunda,2425,29,5,5,8,11,13,9,demo
1847.0,26,20.52,9,4,13,,,,Mikel Núñez 64,Mirandés,"FW,MF",21,MAR,Segunda,2223,49,15,7,7,27,20,24,demo
2024.0,29,22.49,0,3,3,,,,Javier Díaz 69,Sporting,MF,33,URU,Segunda,2425,23,5,24,31,36,18,26,demo
2422.0,35,26.91,6,6,12,,,,Álex Castro 70,Sporting,FW,31,MAR,Segunda,2223,52,17,8,12,32,32,29,demo
2988.0,38,33.2,5,9,14,,,,Pablo Castro 75,Huesca,MF,23,FRA,Segunda,2425,37,15,48,43,66,36,48,demo
889.0,13,9.88,3,1,4,,,,Hugo Vargas 79,Elche,FW,17,ESP,Segunda,2223,14,7,5,6,18,8,9,demo
231.0,3,2.57,0,0,0,,,,Takefusa Martínez 84,Racing,DF,21,URU,Segunda,2425,0,0,4,5,4,3,2,demo
3074.0,38,34.16,1,11,12,,,,Yeremy Castro 85,Cartagena,MF,36,URU,Segunda,2223,38,11,35,56,60,42,42,demo
814.0,12,9.04,0,1,1,,,,Pedri Romero 90,Cartagena,DF,26,ESP,Segunda,2425,4,1,11,10,9,7,5,demo
1472.0,21,16.36,1,1,2,,,,Nico Iglesias 94,Cartagena,DF,19,FRA,Segunda,2223,4,0,30,20,18,20,16,demo
1125.0,16,12.5,0,1,1,,,,Lamine Torres 2,Levante,DF,29,ESP,Segunda,2425,9,3,23,17,9,14,14,demo
465.0,7,5.17,0,1,1,,,,Bryan García 3,Málaga,DF,24,BRA,Segunda,2223,0,0,8,3,5,3,6,demo
560.0,8,6.22,0,0,0,,,,Sergio Ruiz 8,Sporting,GK,21,MAR,Segunda,2425,0,0,1,1,0,5,3,demo
497.0,7,5.52,2,2,4,,,,Iker Romero 12,Elche,"FW,MF",28,FRA,Segunda,2223,16,7,5,2,6,4,8,demo
2384.0,34,26.49,1,1,2,,,,Marc Sánchez 17,Eldense,DF,22,FRA,Segunda,2425,8,1,54,40,19,39,24,demo
1648.0,24,18.31,3,3,6,,,,Iker Romero 18,Oviedo,MF,34,BRA,Segunda,2223,17,4,25,20,36,24,20,demo
2624.0,37,29.16,5,6,11,,,,Javier Navarro 23,Mirandés,MF,22,MAR,Segunda,2425,19,6,32,46,63,26,32,demo
1868.0,27,20.76,10,2,12,,,,Takefusa Castro 27,Sporting,"FW,MF",27,ESP,Segunda,2223,57,15,10,9,22,25,20,demo
2243.0,32,24.92,0,3,3,,,,Samu Moreno 32,Eldense,MF,22,ESP,Segunda,2425,29,12,28,32,45,31,35,demo
3356.0,38,37.29,3,1,4,,,,Lamine Martínez 33,Albacete,DF,33,FRA,Segunda,2223,17,5,67,71,29,45,44,demo
3306.0,38,36.73,2,11,13,,,,Marc Vargas 38,Eldense,MF,25,ESP,Segunda,2425,41,15,40,48,63,46,37,demo
2377.0,34,26.41,10,9,19,,,,Ante López 42,Huesca,"FW,MF",25,FRA,Segunda,2223,61,26,8,12,31,28,30,demo
1013.0,14,11.26,1,1,2,,,,Pablo Navarro 47,Eibar,FW,29,FRA,Segunda,2425,27,7,5,2,9,17,11,demo
2660.0,38,29.56,5,6,11,,,,Yeremy Núñez 48,Granada,FW,29,ARG,Segunda,2223,74,27,14,18,34,32,35,demo
2434.0,35,27.04,13,3,16,,,,Fermín Núñez 53,Castellón,FW,22,ESP,Segunda,2425,64,22,13,14,27,41,19,demo
1178.0,17,13.09,1,3,4,,,,Ante González 57,Mirandés,MF,23,ARG,Segunda,2223,11,3,20,20,28,6,16,demo
1011.0,14,11.23,7,2,9,,,,Lamine Ortega 62,Granada,"FW,MF",22,ESP,Segunda,2425,20,5,8,3,11,12,12,demo
2925.0,38,32.5,0,0,0,,,,Mikel Ramírez 63,Mirandés,GK,24,URU,Segunda,2223,0,0,3,0,1,35,36,demo
2963.0,38,32.92,13,4,17,,,,Marc Ruiz 68,Racing Ferrol,FW,32,POR,Segunda,2425,75,30,11,31,41,42,33,demo
1406.0,20,15.62,1,0,1,,,,Gavi Ortega 72,Córdoba,DF,25,POR,Segunda,2223,8,4,37,20,5,16,15,demo
2407.0,34,26.74,1,1,2,,,,Samu García 77,Almería,DF,32,MAR,Segunda,2425,10,2,49,43,25,33,48,demo
935.0,13,10.39,0,0,0,,,,Carlos González 78,Córdoba,DF,20,ARG,Segunda,2223,6,3,14,11,11,7,9,demo
1948.0,28,21.64,9,4,13,,,,Iván García 83,Dépor,"FW,MF",25,URU,Segunda,2425,32,9,4,7,21,28,26,demo
688.0,10,7.64,2,3,5,,,,Marc Ortega 87,Córdoba,FW,31,MAR,Segunda,2223,14,5,2,2,9,11,8,demo
849.0,12,9.43,1,1,2,,,,Iker Torres 92,Tenerife,DF,18,ARG,Segunda,2425,3,1,11,18,5,6,16,demo
813.0,12,9.03,0,2,2,,,,Rodri Moreno 93,Córdoba,MF,23,ARG,Segunda,2223,7,5,16,12,10,12,9,demo
2307.0,33,25.63,0,1,1,,,,Oihan Jiménez 1,Tenerife,DF,20,NGA,Segunda,2425,7,0,53,44,19,20,23,demo
3386.0,38,37.62,2,2,4,,,,Iker Ortega 5,Racing,DF,31,BRA,Segunda,2223,14,2,79,69,35,39,43,demo
1814.0,26,20.16,6,3,9,,,,Rodri López 10,Oviedo,FW,28,BRA,Segunda,2425,37,12,10,14,18,19,15,demo
380.0,5,4.22,1,0,1,,,,Hugo Moreno 11,Eldense,"DF,MF",21,NGA,Segunda,2223,3,2,3,7,6,2,4,demo
2629.0,38,29.21,13,8,21,,,,Hugo Ortega 16,Eibar,FW,18,MAR,Segunda,2425,62,18,9,16,30,32,38,demo
1863.0,27,20.7,1,0,1,,,,Samu Alonso 20,Sporting,DF,26,POR,Segunda,2223,8,3,39,29,21,15,26,demo
1951.0,28,21.68,1,0,1,,,,Oihan Moreno 25,Granada,DF,29,ARG,Segunda,2425,7,0,32,31,20,21,24,demo
1262.0,18,14.02,1,2,3,,,,Hugo Núñez 26,Zaragoza B,MF,20,FRA,Segunda,2223,9,1,18,14,30,14,9,demo
836.0,12,9.29,0,2,2,,,,Fermín Díaz 31,Eibar,MF,32,ESP,Segunda,2425,15,3,8,12,23,9,10,demo
2481.0,35,27.57,12,7,19,,,,Ayoze Díaz 35,Mirandés,"FW,MF",32,BRA,Segunda,2223,73,30,17,5,30,36,17,demo
3258.0,38,36.2,16,5,21,,,,Marc Navarro 40,Eibar,FW,36,NGA,Segunda,2425,86,25,18,25,42,46,30,demo
3257.0,38,36.19,0,0,0,,,,Álex Iglesias 41,Cartagena,DF,28,BRA,Segunda,2223,18,4,63,57,31,34,50,demo
652.0,9,7.24,0,1,1,,,,Álex Torres 46,Racing,MF,30,FRA,Segunda,2425,11,2,10,12,12,10,8,demo
2571.0,37,28.57,1,1,2,,,,Álex Vargas 50,Albacete,DF,29,URU,Segunda,2223,14,4,46,45,25,34,20,demo
2265.0,32,25.17,3,4,7,,,,Fermín Ortega 55,Almería,MF,23,ARG,Segunda,2425,25,6,26,36,50,39,29,demo
1065.0,15,11.83,1,0,1,,,,Sergio Ramírez 56,Castellón,DF,31,BRA,Segunda,2223,11,2,17,11,11,9,9,demo
797.0,11,8.86,1,1,2,,,,Iván García 61,Elche,MF,35,MAR,Segunda,2425,13,2,6,11,20,8,9,demo
770.0,11,8.56,0,0,0,,,,Álex Vargas 65,Zaragoza B,GK,21,NGA,Segunda,2223,0,0,2,0,0,16,9,demo
2596.0,37,28.84,4,6,10,,,,Bryan Sánchez 70,Levante,MF,23,ARG,Segunda,2425,33,7,29,33,47,27,19,demo
1091.0,16,12.12,4,1,5,,,,Javier Navarro 71,Elche,FW,20,ESP,Segunda,2223,24,5,9,6,17,16,17,demo
2600.0,37,28.89,13,5,18,,,,Takefusa Núñez 76,Racing,FW,19,URU,Segunda,2425,72,30,8,13,20,40,29,demo
2285.0,33,25.39,3,4,7,,,,Samu Romero 80,Castellón,MF,36,ESP,Segunda,2223,20,7,26,36,35,29,28,demo
939.0,13,10.43,1,3,4,,,,Ayoze Núñez 85,Levante,MF,35,URU,Segunda,2425,11,4,18,11,16,12,12,demo
1843.0,26,20.48,4,2,6,,,,Iván Moreno 86,Castellón,"MF,DF",23,BRA,Segunda,2223,25,7,26,25,37,26,19,demo
1615.0,23,17.94,3,3,6,,,,Nico Jiménez 91,Zaragoza,MF,20,ESP,Segunda,2425,12,4,26,19,39,20,28,demo
1565.0,22,17.39,2,1,3,,,,Nico Martínez 95,Castellón,MF,31,FRA,Segunda,2223,22,13,33,26,25,26,11,demo
434.0,6,4.82,0,3,3,,,,Ayoze Ramírez 3,Mirandés,MF,26,ARG,Segunda,2425,3,0,7,5,9,5,3,demo
2052.0,29,22.8,4,0,4,,,,Bryan Vargas 4,Huesca,MF,28,BRA,Segunda,2223,29,7,29,33,44,25,28,demo
1943.0,28,21.59,6,5,11,,,,Pablo Vargas 9,Elche,"FW,MF",27,POR,Segunda,2425,50,14,8,12,23,15,20,demo
1286.0,18,14.29,2,0,2,,,,Unai Núñez 13,Castellón,DF,26,URU,Segunda,2223,7,2,22,19,13,11,17,demo
1742.0,25,19.36,0,1,1,,,,Rodri Jiménez 18,Tenerife,DF,26,MAR,Segunda,2425,3,0,28,30,16,21,21,demo
3386.0,38,37.62,3,0,3,,,,Ante Pérez 19,Córdoba,DF,22,NGA,Segunda,2223,19,3,61,64,32,46,37,demo
1767.0,25,19.63,0,0,0,,,,Hugo Navarro 24,Racing Ferrol,GK,29,ARG,Segunda,2425,0,0,1,2,1,25,16,demo
978.0,14,10.87,0,0,0,,,,Yeremy Iglesias 28,Córdoba,DF,26,URU,Segunda,2223,4,0,26,15,10,13,14,demo
2481.0,35,27.57,0,2,2,,,,Ayoze Navarro 33,Córdoba,DF,18,URU,Segunda,2425,17,4,50,49,22,37,24,demo
971.0,14,10.79,2,2,4,,,,Rodri Jiménez 34,Mirandés,MF,36,NGA,Segunda,2223,11,4,17,19,23,15,8,demo
1547.0,22,17.19,2,0,2,,,,Iván Castro 39,Tenerife,DF,21,ESP,Segunda,2425,9,2,33,20,12,22,16,demo
2981.0,38,33.12,4,5,9,,,,Yeremy García 43,Tenerife,DF,25,BRA,Segunda,2223,15,7,61,55,27,42,40,demo
814.0,12,9.04,0,0,0,,,,Pablo Ortega 48,Racing Ferrol,DF,30,MAR,Segunda,2425,6,1,15,13,6,4,9,demo
1802.0,26,20.02,6,3,9,,,,Gavi Navarro 49,Córdoba,FW,26,POR,Segunda,2223,52,19,7,10,18,18,14,demo
3284.0,38,36.49,3,2,5,,,,Sergio Jiménez 54,Eibar,DF,24,POR,Segunda,2425,15,1,77,52,26,25,29,demo
1790.0,26,19.89,9,8,17,,,,Takefusa López 58,Oviedo,FW,21,POR,Segunda,2223,42,14,12,9,25,17,25,demo
324.0,5,3.6,0,1,1,,,,Iker López 63,Cartagena,MF,36,ARG,Segunda,2425,8,2,6,3,8,7,1,demo
2487.0,36,27.63,1,1,2,,,,Fermín Sánchez 64,Elche,DF,24,NGA,Segunda,2223,11,2,42,63,23,30,30,demo
1930.0,28,21.44,7,6,13,,,,Iker Díaz 69,Almería,"FW,MF",23,FRA,Segunda,2425,40,11,9,9,21,30,26,demo
2313.0,33,25.7,0,0,0,,,,Nico Sánchez 73,Córdoba,GK,26,NGA,Segunda,2223,0,0,4,4,0,24,30,demo
3258.0,38,36.2,6,8,14,,,,Samu Torres 78,Levante,MF,33,NGA,Segunda,2425,24,2,46,37,61,33,29,demo
2766.0,38,30.73,11,10,21,,,,Rodri García 79,Burgos,FW,22,MAR,Segunda,2223,70,28,11,15,31,28,26,demo
3149.0,38,34.99,14,4,18,,,,Iván Pérez 84,Levante,FW,35,BRA,Segunda,2425,83,28,19,23,42,37,36,demo
3385.0,38,37.61,16,4,20,,,,Mikel Navarro 88,Racing,"FW,MF",19,POR,Segunda,2223,84,30,15,17,31,39,35,demo
2102.0,30,23.36,2,0,2,,,,Lamine Iglesias 93,Racing,DF,26,POR,Segunda,2425,9,2,38,36,22,32,20,demo
2809.0,38,31.21,13,7,20,,,,Gavi Sánchez 94,Málaga,FW,25,MAR,Segunda,2223,74,29,8,15,46,24,32,demo
3142.0,38,34.91,1,2,3,,,,Hugo Sánchez 2,Elche,DF,21,MAR,Segunda,2425,14,4,78,54,30,51,27,demo
2084.0,30,23.16,3,0,3,,,,Oihan Pérez 6,Elche,DF,34,ARG,Segunda,2223,9,1,36,38,20,39,31,demo
3346.0,38,37.18,4,2,6,,,,Sergio Alonso 11,Burgos,DF,19,BRA,Segunda,2425,21,8,54,58,33,44,35,demo
1163.0,17,12.92,2,2,4,,,,Mikel Moreno 12,Almería,MF,18,NGA,Segunda,2223,12,5,23,22,26,14,17,demo
820.0,12,9.11,0,1,1,,,,Nico Ramírez 17,Tenerife,MF,34,NGA,Segunda,2425,10,4,7,18,11,10,6,demo
283.0,4,3.14,0,1,1,,,,Mikel Navarro 21,Racing Ferrol,DF,28,FRA,Segunda,2223,1,0,2,3,1,3,1,demo
1160.0,17,12.89,2,3,5,,,,Takefusa Moreno 26,Zaragoza,FW,33,NGA,Segunda,2425,30,11,5,4,9,16,5,demo
571.0,8,6.34,1,1,2,,,,Yeremy Ortega 27,Zaragoza B,DF,33,MAR,Segunda,2223,1,1,13,15,7,6,10,demo
3030.0,38,33.67,10,5,15,,,,Oihan Pérez 32,Mirandés,FW,30,ESP,Segunda,2425,64,21,4,15,35,44,38,demo
2168.0,31,24.09,9,4,13,,,,Samu Navarro 36,Cartagena,FW,17,FRA,Segunda,2223,59,19,10,16,23,25,15,demo
1045.0,15,11.61,6,1,7,,,,Iván Castro 41,Racing Ferrol,FW,36,BRA,Segunda,2425,27,12,6,3,11,14,10,demo
2397.0,34,26.63,1,4,5,,,,Yeremy Núñez 42,Castellón,MF,25,POR,Segunda,2223,29,9,35,30,37,32,32,demo
1292.0,18,14.36,2,4,6,,,,Álex Jiménez 47,Málaga,MF,26,NGA,Segunda,2425,13,5,16,15,25,12,17,demo
2720.0,38,30.22,0,1,1,,,,Gavi Núñez 51,Levante,DF,30,ARG,Segunda,2223,14,3,45,44,12,25,23,demo
469.0,7,5.21,0,0,0,,,,Hugo Ruiz 56,Almería,GK,21,MAR,Segunda,2425,0,0,1,0,1,12,8,demo
2166.0,31,24.07,5,5,10,,,,Bryan Ruiz 57,Albacete,MF,27,URU,Segunda,2223,25,7,36,33,52,20,24,demo
792.0,11,8.8,0,1,1,,,,Gavi González 62,Huesca,DF,17,NGA,Segunda,2425,7,1,16,14,7,6,8,demo
1250.0,18,13.89,0,0,0,,,,Lamine Sánchez 66,Albacete,GK,21,ESP,Segunda,2223,0,0,1,1,1,17,16,demo
753.0,11,8.37,0,0,0,,,,Iker Martínez 71,Almería,MF,23,URU,Segunda,2425,4,0,10,7,23,7,11,demo
3196.0,38,35.51,3,4,7,,,,Sergio Vargas 72,Cartagena,DF,22,FRA,Segunda,2223,13,1,62,56,35,42,37,demo
2757.0,38,30.63,0,1,1,,,,Iván Ramírez 77,Zaragoza,DF,34,POR,Segunda,2425,16,6,70,40,29,33,26,demo
1924.0,27,21.38,7,3,10,,,,Samu Díaz 81,Elche,FW,32,FRA,Segunda,2223,40,7,12,12,29,27,15,demo
1765.0,25,19.61,5,2,7,,,,Pedri Castro 86,Mirandés,FW,21,POR,Segunda,2425,50,14,7,4,15,24,17,demo
394.0,6,4.38,0,0,0,,,,Unai Ruiz 87,Burgos,MF,25,MAR,Segunda,2223,9,2,5,9,5,6,3,demo
950.0,14,10.56,1,2,3,,,,Álex Sánchez 92,Granada,FW,30,ESP,Segunda,2425,18,4,3,6,16,9,8,demo
1990.0,28,22.11,8,7,15,,,,Carlos Pérez 96,Mirandés,MF,32,NGA,Segunda,2223,27,10,29,29,36,22,21,demo
1107.0,16,12.3,1,2,3,,,,Iker Ramírez 4,Racing,DF,18,URU,Segunda,2425,7,1,26,23,10,17,14,demo
810.0,12,9.0,1,2,3,,,,Samu Torres 5,Burgos,MF,36,URU,Segunda,2223,8,3,11,8,25,7,7,demo
234.0,3,2.6,0,0,0,,,,Fermín Alonso 10,Racing,DF,20,FRA,Segunda,2425,0,0,4,5,2,3,4,demo
2259.0,32,25.1,2,2,4,,,,Rodri Díaz 14,Cartagena,DF,30,ARG,Segunda,2223,8,2,50,29,32,31,22,demo
1196.0,17,13.29,1,3,4,,,,Carlos López 19,Levante,MF,35,FRA,Segunda,2425,16,8,16,21,26,20,9,demo
1866.0,27,20.73,0,2,2,,,,Ayoze Iglesias 20,Zaragoza B,MF,27,URU,Segunda,2223,28,10,23,21,46,28,17,demo
1881.0,27,20.9,3,3,6,,,,Sergio Romero 25,Cartagena,MF,22,MAR,Segunda,2425,27,9,29,39,43,25,18,demo
1924.0,27,21.38,0,8,8,,,,Takefusa Torres 29,Racing,MF,27,FRA,Segunda,2223,24,8,22,23,43,15,24,demo
3248.0,38,36.09,2,1,3,,,,Javier Núñez 34,Málaga,DF,27,NGA,Segunda,2425,12,3,56,65,30,36,40,demo
3091.0,38,34.34,7,6,13,,,,Sergio Ortega 35,Oviedo,"DF,MF",23,FRA,Segunda,2223,34,7,45,53,56,34,22,demo
683.0,10,7.59,3,1,4,,,,Yeremy Ortega 40,Córdoba,FW,36,MAR,Segunda,2425,18,7,4,1,10,9,11,demo
1502.0,21,16.69,5,1,6,,,,Ante Pérez 44,Zaragoza,FW,17,ESP,Segunda,2223,38,12,4,8,22,22,15,demo
1722.0,25,19.13,3,2,5,,,,Takefusa Jiménez 49,Tenerife,MF,29,URU,Segunda,2425,17,5,20,31,31,23,14,demo
794.0,11,8.82,1,1,2,,,,Samu Pérez 50,Albacete,MF,23,FRA,Segunda,2223,12,3,10,11,13,9,10,demo
898.0,13,9.98,1,1,2,,,,Iker Navarro 55,Córdoba,MF,27,ESP,Segunda,2425,7,6,18,9,19,8,10,demo
2437.0,35,27.08,2,2,4,,,,Mikel Ortega 59,Sporting,DF,19,NGA,Segunda,2223,10,4,55,45,16,48,38,demo
3242.0,38,36.02,15,9,24,,,,Unai Moreno 64,Almería,FW,34,NGA,Segunda,2425,79,26,14,18,48,43,32,demo
1294.0,18,14.38,4,3,7,,,,Takefusa Díaz 65,Huesca,FW,17,NGA,Segunda,2223,33,13,4,4,19,20,17,demo
876.0,13,9.73,0,1,1,,,,Pedri González 70,Albacete,DF,19,URU,Segunda,2425,2,0,23,13,4,9,7,demo
1207.0,17,13.41,2,3,5,,,,Fermín Sánchez 74,Elche,FW,34,FRA,Segunda,2223,26,5,3,6,24,15,13,demo
2838.0,38,31.53,0,4,4,,,,Lamine Sánchez 79,Eldense,"MF,DF",23,FRA,Segunda,2425,28,9,55,39,55,27,29,demo
1613.0,23,17.92,0,0,0,,,,Lamine Castro 80,Cartagena,GK,19,MAR,Segunda,2223,0,0,4,0,0,20,17,demo
995.0,14,11.06,0,0,0,,,,Ante Castro 85,Oviedo,GK,21,NGA,Segunda,2425,0,0,3,0,0,15,6,demo
2744.0,38,30.49,0,0,0,,,,Samu Jiménez 89,Levante,GK,25,ARG,Segunda,2223,1,0,1,0,0,33,30,demo
934.0,13,10.38,6,2,8,,,,Javier González 94,Racing Ferrol,FW,35,MAR,Segunda,2425,20,4,1,1,13,8,11,demo
949.0,14,10.54,0,0,0,,,,Álex Martínez 95,Oviedo,MF,36,ARG,Segunda,2223,16,7,14,18,18,16,12,demo
1542.0,22,17.13,1,2,3,,,,Hugo Pérez 3,Mirandés,DF,27,ESP,Segunda,2425,8,2,24,30,11,21,22,demo
945.0,14,10.5,2,4,6,,,,Carlos Sánchez 7,Málaga,MF,32,POR,Segunda,2223,12,5,14,18,19,8,13,demo
1803.0,26,20.03,4,3,7,,,,Iker Ruiz 12,Málaga,MF,35,URU,Segunda,2425,19,4,33,25,31,25,13,demo
658.0,9,7.31,5,0,5,,,,Bryan Iglesias 13,Tenerife,FW,35,MAR,Segunda,2223,12,2,2,2,17,8,11,demo
1137.0,16,12.63,1,1,2,,,,Hugo Romero 18,Racing Ferrol,FW,20,MAR,Segunda,2425,20,14,6,7,11,14,15,demo
2382.0,34,26.47,2,9,11,,,,Mikel Romero 22,Castellón,MF,34,MAR,Segunda,2223,35,8,31,31,39,25,23,demo
1540.0,22,17.11,0,2,2,,,,Takefusa Alonso 27,Zaragoza B,DF,27,POR,Segunda,2425,3,0,34,34,7,26,13,demo
2978.0,38,33.09,1,5,6,,,,Lamine Díaz 28,Tenerife,DF,22,ARG,Segunda,2223,15,7,61,56,22,36,41,demo
756.0,11,8.4,1,0,1,,,,Hugo Ruiz 33,Dépor,DF,34,POR,Segunda,2425,3,1,18,12,11,12,12,demo
2729.0,38,30.32,2,4,6,,,,Rodri García 37,Albacete,MF,25,MAR,Segunda,2223,28,7,45,37,58,44,33,demo
669.0,10,7.43,0,1,1,,,,Marc Moreno 42,Elche,DF,36,MAR,Segunda,2425,2,0,14,11,4,10,4,demo
1952.0,28,21.69,18,5,23,,,,Nico Alonso 43,Zaragoza B,FW,28,NGA,Segunda,2223,42,20,12,14,23,28,20,demo
393.0,6,4.37,0,1,1,,,,Sergio Ramírez 48,Córdoba,MF,32,MAR,Segunda,2425,6,2,4,4,6,4,4,demo
1910.0,27,21.22,12,4,16,,,,Mikel Alonso 52,Elche,"FW,MF",27,URU,Segunda,2223,46,16,13,11,30,22,23,demo
3333.0,38,37.03,14,7,21,,,,Oihan García 57,Zaragoza B,FW,26,NGA,Segunda,2425,88,27,12,20,33,36,39,demo
1422.0,20,15.8,1,3,4,,,,Nico Núñez 58,Granada,FW,25,NGA,Segunda,2223,33,10,7,9,21,19,16,demo
2648.0,38,29.42,7,6,13,,,,Javier Núñez 63,Dépor,MF,34,ESP,Segunda,2425,31,7,40,32,58,36,25,demo
1989.0,28,22.1,6,5,11,,,,Bryan Ruiz 67,Málaga,FW,18,POR,Segunda,2223,51,20,11,16,26,16,18,demo
1442.0,21,16.02,1,0,1,,,,Hugo López 72,Eldense,DF,28,BRA,Segunda,2425,10,3,44,28,12,18,16,demo
245.0,4,2.72,0,0,0,,,,Samu Pérez 73,Mirandés,MF,26,ARG,Segunda,2223,3,1,4,1,7,2,1,demo
656.0,9,7.29,1,1,2,,,,Pablo Iglesias 78,Cartagena,MF,22,FRA,Segunda,2425,5,2,10,9,11,4,9,demo
2016.0,29,22.4,0,1,1,,,,Bryan Pérez 82,Oviedo,DF,34,POR,Segunda,2223,12,4,39,32,15,29,23,demo
2551.0,36,28.34,13,8,21,,,,Iván Vargas 87,Mirandés,FW,24,BRA,Segunda,2425,61,26,15,20,42,34,30,demo
792.0,11,8.8,1,2,3,,,,Pablo Sánchez 88,Zaragoza B,MF,35,BRA,Segunda,2223,12,5,9,12,17,9,7,demo
3031.0,38,33.68,3,1,4,,,,Iker García 93,Málaga,DF,20,ESP,Segunda,2425,13,0,54,53,31,32,34,demo
271.0,4,3.01,0,0,0,,,,Pedri Moreno 0,Racing Ferrol,GK,30,FRA,Segunda,2223,0,0,0,0,0,1,1,demo
3021.0,38,33.57,2,3,5,,,,Iker Díaz 5,Racing Ferrol,DF,30,BRA,Segunda,2425,11,6,72,35,33,45,23,demo
1441.0,21,16.01,5,2,7,,,,Ayoze Sánchez 6,Levante,MF,26,ESP,Segunda,2223,21,8,23,31,31,13,19,demo
3214.0,38,35.71,2,6,8,,,,Yeremy Iglesias 11,Córdoba,MF,33,NGA,Segunda,2425,36,12,50,34,73,42,41,demo
1258.0,18,13.98,2,2,4,,,,Fermín Jiménez 15,Eibar,MF,24,POR,Segunda,2223,11,5,25,22,21,14,16,demo
479.0,7,5.32,0,2,2,,,,Bryan Pérez 20,Castellón,MF,26,URU,Segunda,2425,9,5,10,6,8,8,8,demo
524.0,7,5.82,0,1,1,,,,Ante Iglesias 21,Dépor,"MF,DF",36,ESP,Segunda,2223,10,4,9,2,15,5,6,demo
1371.0,20,15.23,0,1,1,,,,Bryan García 26,Eibar,DF,18,BRA,Segunda,2425,5,1,26,27,16,22,12,demo
2475.0,35,27.5,4,7,11,,,,Fermín Vargas 30,Tenerife,"MF,DF",31,BRA,Segunda,2223,39,9,37,31,53,28,23,demo
1204.0,17,13.38,0,0,0,,,,Carlos Ortega 35,Mirandés,DF,31,MAR,Segunda,2425,7,3,33,17,13,15,17,demo
2357.0,34,26.19,2,2,4,,,,Mikel Torres 36,Zaragoza B,MF,17,MAR,Segunda,2223,29,6,27,31,56,32,15,demo
2012.0,29,22.36,3,1,4,,,,Takefusa Núñez 41,Racing,MF,19,BRA,Segunda,2425,19,6,39,24,38,34,23,demo
343.0,5,3.81,1,0,1,,,,Marc Díaz 45,Sporting,FW,22,ESP,Segunda,2223,12,3,7,0,4,4,1,demo
2654.0,38,29.49,6,8,14,,,,Rodri Torres 50,Dépor,"MF,DF",27,ESP,Segunda,2425,32,8,41,41,47,37,38,demo
2363.0,34,26.26,2,7,9,,,,Bryan Navarro 51,Levante,MF,23,URU,Segunda,2223,27,11,31,39,64,29,18,demo
613.0,9,6.81,0,1,1,,,,Bryan Ramírez 56,Eibar,DF,18,ARG,Segunda,2425,1,0,12,9,6,6,7,demo
2301.0,33,25.57,1,1,2,,,,Iker Alonso 60,Oviedo,DF,27,URU,Segunda,2223,13,2,40,38,18,29,29,demo
1287.0,18,14.3,3,6,9,,,,Yeremy Pérez 65,Cartagena,FW,24,URU,Segunda,2425,35,15,2,8,16,14,15,demo
207.0,3,2.3,0,0,0,,,,Bryan González 66,Mirandés,"MF,DF",34,URU,Segunda,2223,1,0,3,3,2,4,2,demo
1996.0,29,22.18,1,2,3,,,,Fermín Martínez 71,Tenerife,DF,27,URU,Segunda,2425,10,1,43,37,12,31,31,demo
1507.0,22,16.74,1,0,1,,,,Fermín Alonso 75,Oviedo,DF,33,ARG,Segunda,2223,6,0,39,32,15,16,18,demo
882.0,13,9.8,1,3,4,,,,Ayoze Navarro 80,Mirandés,MF,35,URU,Segunda,2425,6,3,19,9,10,12,7,demo
423.0,6,4.7,0,0,0,,,,Oihan Sánchez 81,Burgos,GK,20,POR,Segunda,2223,0,0,1,0,0,6,4,demo
243.0,3,2.7,0,1,1,,,,Bryan Vargas 86,Córdoba,DF,34,ARG,Segunda,2425,0,1,4,1,1,2,1,demo
1293.0,18,14.37,2,3,5,,,,Unai Sánchez 90,Elche,MF,24,BRA,Segunda,2223,13,1,21,13,21,21,15,demo
3193.0,38,35.48,1,2,3,,,,Samu Iglesias 95,Huesca,DF,18,MAR,Segunda,2425,11,4,59,47,29,42,44,demo
3388.0,38,37.64,11,8,19,,,,Pedri Pérez 96,Burgos,FW,27,FRA,Segunda,2223,92,25,19,23,41,28,37,demo
1398.0,20,15.53,1,4,5,,,,Pedri Ramírez 4,Granada,MF,31,ESP,Segunda,2425,15,6,27,24,26,14,22,demo
2053.0,29,22.81,2,4,6,,,,Ante Díaz 8,Eldense,DF,30,ESP,Segunda,2223,6,3,41,27,11,25,24,demo
845.0,12,9.39,6,2,8,,,,Rodri Ramírez 13,Eibar,FW,31,URU,Segunda,2425,25,10,7,3,5,7,10,demo
229.0,3,2.54,0,1,1,,,,Mikel Pérez 14,Córdoba,DF,19,FRA,Segunda,2223,2,2,8,5,2,1,1,demo
616.0,9,6.84,0,0,0,,,,Lamine Iglesias 19,Levante,DF,17,URU,Segunda,2425,3,2,14,6,4,4,7,demo
1774.0,25,19.71,3,5,8,,,,Fermín Pérez 23,Levante,MF,32,POR,Segunda,2223,25,8,24,24,30,18,21,demo
